,PROMPT,IMAGE_URL
0,"Anthropomorphic majestic blobfish knight, portrait, finely detailed armor, cinematic lighting, intricate filigree metal design, 4k, 8k, unreal engine, octane render",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt01.jpg
1,"big labyrinth, escher like, ornaments, hedges, Art nouveau",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt02.jpg
2,"Mystic Old Male Warrior, Concept Character, portrait, Profile, Fantasy, Magic, Wisdom, Magic Glowing Runes, Astonishing, Mystical, Runic Tattoos, Intricate detail, mist, Digital art, Stanley Artgerm Lau, Karol Bak, Bokey",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt03.jpg
3,tiny cute adorable ginger tabby kitten studio light,https://www.blueshadow.art/wp-content/uploads/2022/09/prompt04.jpg
4,a quasar forms at the end of a long hallway + liminal space + hyperrealistic + unreal engine,https://www.blueshadow.art/wp-content/uploads/2022/09/prompt05.jpg
5,"a little girl with light brown short wavy curly hair and blue eyes floating in space, gazing in wonder at a quasar, Clear, detailed face. Clean Cel shaded vector art by lois van baarle, artgerm, Helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt06.jpg
6,"sci-fi cosmic diarama of a quasar and jellyfish in a resin cube, volumetric lighting, high resolution, hdr, sharpen, Photorealism",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt07.jpg
7,"maze, Narrow steep staircase, Old Building, Floating buildings, Urban, City rain, art by miyazaki and Ian McQue and Akihiko Yoshida and Katsuya Terada, colorful, trending on artstation, gorgeous, ultra-detailed, realistic, 8k, octane render, hyper detailed, cinematic",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt08.jpg
8,"Extreme close up of an eye that is the mirror of the nostalgic moments, nostalgia expression, sad emotion, tears, made with imagination, detailed, photography, 8k, printed on Moab Entrada Bright White Rag 300gsm, Leica M6 TTL, Leica 75mm 2.0 Summicron-M ASPH, Cinestill 800T",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt74.jpg
9,"Midjourney prompt : abstract image, Bauhaus style, 3D, phages, black, white, red and blue, 8K",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt76.jpg
10,"curved building facade made from transparent smooth and endless fluidity style parametric future architecture, concept art, highly detailed, beautiful scenery, cinematic, beautiful light, hyperreal, octane render, hdr, long exposure, 8K, realistic, fog, moody, gopro",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt11.jpg
11,"a moody foggy environment inside a curvilinear space looking up at a tall open oculus with light filtering down, back-lit uplit, unreal engine",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt12.jpg
12,"Spectacular Tiny World in the Transparent Jar On the Table, interior of the Great Hall, Elaborate, Carved Architecture, Anatomy, Symetrical, Geometric and Parameteric Details, Precision Flat line Details, Pattern, Dark fantasy, Dark errie mood and ineffably mysterious mood, Technical design, Intricate Ultra Detail, Ornate Detail, Stylized and Futuristic and Biomorphic Details, Architectural Concept, Low contrast Details, Cinematic Lighting, 8k, by moebius, Fullshot, Epic, Fullshot, Octane render, Unreal ,Photorealistic, Hyperrealism",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt13.jpg
13,"a cover photography, body and face photo, a beautiful young woman covered in water and liquid, clothes old and ragged, half buried on trash and garbage, hyper realistic, model photography, 500px poses, detailed, intricate",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt14.jpg
14,an egg covered in a highly intricate filligree pattern in different coours extreme detail photographic quality,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt15.jpg
15,"ontrasting liquid transparent wings of a beautiful fantasy darkness butterfly highly detailed, intricate design, intricate detail, hyper realistic, high definition, extremely detailed, ultra realistic, cinematic lighting. uhd 3d, vray render, cinematic, HDR, photorealistic, 8k",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt16.jpg
16,"double exposure of full portrait of a detailed skull & mushroom hybrid, mossy scales, dark environment, mushroom scales, forest god, bright eyes, sharp fangs and big horns finely detailed, surrounded by forest, cinematic lighting, 4k, 8k, unreal engine 5, octane render",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt17.jpg
17,"anthropomorphic profile of the white snow owl Crystal priestess , art deco painting, pretty and expressive eyes, ornate costume, mythical, ethereal, intricate, elaborate, hyperrealism, hyper detailed, 3D, 8K, Ultra Realistic, high octane, ultra resolution, amazing detail, perfection, In frame, photorealistic, cinematic lighting, visual clarity, shading , Lumen Reflections, Super-Resolution, gigapixel, color grading, retouch, enhanced, PBR, Blender, V-ray, Procreate, zBrush, Unreal Engine 5, cinematic, volumetric, dramatic, neon lighting, wide angle lens ,no digital painting blur",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt18.jpg
18,"The parametric hotel lobby is a sleek and modern space with plenty of natural light. The lobby is spacious and open with a variety of seating options. The front desk is a sleek white counter with a parametric design. The walls are a light blue color with parametric patterns. The floor is a light wood color with a parametric design. There are plenty of plants and flowers throughout the space. The overall effect is a calm and relaxing space. occlusion, moody, sunset, concept art, octane rendering, 8k, highly detailed, concept art, highly detailed, beautiful scenery, cinematic, beautiful light, hyperreal, octane render, hdr, long exposure, 8K, realistic, fog, moody, fire and explosions, smoke, 50mm f2.8",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt19.jpg
19,"albino girl wrapped in kelp algae seaweeds in a white minimalist room, theatrical lighting",https://www.blueshadow.art/wp-content/uploads/2022/09/prompt20.jpg
20,"Midjourney prompts : happy marshmallows, in style of adventure time, intricate detail, concept art",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt21.jpg
21,"tree of life intricate, leaf fractal structure, ethereal, fractalpunk, octane render, unreal engine, blender render, immersive detail, enhanced quality",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt22.jpg
22,"Hyper real glass flowers, blue organic twisting. octane render, unreal engine, blender render, immersive detail, enhanced quality",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt23.jpg
23,"close-up little cute ginger syberian cat, full body, front facing, samurai armor, anthropomorphic, soft cinematic lighting, 8k",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt24.jpg
24,"yellow FIAT 500 Cinquecento 1957 driving through liechtenstein castle with a lot of banknotes scattered behind ,filled with wads of cash , car color yellow, license plate R-33",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt25.jpg
25,"belle epoque, christmas, red house in the forest, photo realistic, 8k ",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt26.jpg
26,"man in a ruin of an ancient city invaded by the jungle, light, unreal engine 5 and Octane Render,highly detailed, photorealistic, cinematic",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt27.jpg
27,"tented resort in the desert, rocky and sandy terrain, 5 star hotel, beautiful landscape, landscape photography, depth of view, Fujifilm GFX 100 –uplight",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt28.jpg
28,"graffiti art of cartoon Frankenstein monster, elaborate acrylic spray paint by Yoji shinkawa + nick Edwards style with bold brushstrokes, romantic, glazing, orange, green, yellow, white",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt29.jpg
29,"an artist desk full of drawings from the hobbit – colourful – paint spilled – brushes, pencils – high quality – 16k resolution",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt30.jpg
30,"A white color house, wood joinery style house. high end, custom home, glass, columns, one floor, big deck, terrace, , tropical island, front view, Tom Kundig architect, daylight time, palm trees architecture. Beautiful natural wildflower lawn. Expensive, trending on archdaily, dezeen. Photorealistic, 8k, architectural photography",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt31.jpg
31,"cyberpunk girl in jacket, colorful tattoos, harlequin cyberpunk, highly detailed, Anna-Lou Leibovitz, dark environment, neon colors, back lighting, Cinematic scene, Cinematic lighting, movie poster, dramatic color variations, strong contrast lighting, 8K, hypermaximalist, detailed intricate, ray tracing, insane detailse ink illustration",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt32.jpg
32,"fanatic warrior, portrait, Arabic female, bald, determined, ornamental scars, scifi military armor in black and gold, space opera",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt33.jpg
33,"daylight going into dusk with light filtering through in the jungle with a Centura, detailed, soft detailed animal fur hyper realistic, colourful flowers and a hyper realistic squirrel",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt34.jpg
34,"Shells washed up on the beach、glitter、cinematic lighting,Unreal Engine、hyper quality、 soft studio lighting, octane render, hyper detailed, volumetric lighting, global illumination, detailed and intricate environment, 8k",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt35.jpg
35,"giant armored mammoth, full body, two large tusk, four legs, large trunk, realistic, hyper detailed –q 2 –chaos 50",https://www.blueshadow.art/wp-content/uploads/2022/10/prompt36.jpg
36,"intricate knitted running shoe, product photography, octane, volumetric lighting –v 4",https://www.blueshadow.art/wp-content/uploads/2022/11/prompt37.jpg
37,a melting apple –v 4,https://www.blueshadow.art/wp-content/uploads/2022/11/prompt38.jpg
38,"Samus Aran as anime mechgirl, anime mech, front view, detaild body, detaild face, 200mm, by AIC PLUS+, highly detailed cel anime art, Anime, 16k, high quality Real cg cartoon –v 4",https://www.blueshadow.art/wp-content/uploads/2022/11/prompt39.jpg
39,digital photographic render of full view fuchikoma-assault-android –v 4,https://www.blueshadow.art/wp-content/uploads/2022/11/prompt40.jpg
40,twin girls and fawn in moonlit snowy forest by Ray Caesar –v 4,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt41.jpg
41,"curve roof, parametric architecture design, architecture, futuristic art performing center –v 4 ",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt42.jpg
42,"character design, cyborg shadowrunner watching arm decompose into cybernetic tentacles in the style of live action movie version of appleseed –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt43.jpg
43,"humanoid android, covered in white porcelain skin, blue eyes, white wispy ghost wearing ornate armour 4k realistic fantasy, insane details, ghost phantom effect, hyper detailed, photoreal, photography, cinematic lighting, hdr, hd, cinematography, realism, fine art digital, HD, Mark Molnar mystical, redshift rendering, 8k –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt44.jpg
44,"Beautiful Impressionist painting of a dark dramatic character, Fusion between Jeremy Mann and Marta Dahlig and Daniel F Gerhartz, Annie Leibovitz, Long shot –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt45.jpg
45,"clowngirl, weird, beautiful, dark, amazing details, hyper real photograph – –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt46.jpg
46,"unbearable creativity of fashion in vantablack colors and red accents, ninja –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt47.jpg
47,"a close up of a helmet on a person, digital art, inspired by Han Gan, cloisonnism, female, victorian armor, ultramarine, best of behance, anton fadeev 8 k, fined detail, sci-fi character, elegant armor, fantasy art behance –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt48.jpg
48,"a mini golden doodle in space marine armour, chibi –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt49.jpg
49,"photo of a gorgeous blonde succubuss attractive in light gold and white intricate metallic armor revealing hot attractive body , desire, celestial palace hyperdetailed hyperrealistic –v 4 ",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt50.jpg
50,nostalgic diner1930 era –v 4,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt51.jpg
51,"crescent moon , shiny metal and glass sphere, rococo –v 4",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt52.jpg
52,See the PREMIUM OFFER,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt53.jpg
53,"abstract, Indie aesthetic, HDR –q 5 –upbeta –v 4 –s 1000",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt54.jpg
54,lemon queen of Kyoto astronaut futuristic yellow makeup hyper realistic cinematic full body shot fashion photography –v 4,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt55.jpg
55,Firefly bacteria ghostly glow armour spacesuit on the surface of Europa,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt56.jpg
56,A cute little bacteria ghost from the planet Europa,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt57.jpg
57,Australian Terrier,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt58.jpg
58,"flying robot koi fish with armour plating, neon glowing eyes and wiring, 4k, unreal engine, marvel comics style",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt59.jpg
59,Filugree gold Cute and cute rabbit,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt60.jpg
60,"CCCXXVII on 329 on name plate of rolleiflex camera architecture with seikosha shutter style of Sandu Baciu, hyper realistic, film camera, cover magazine, award",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt61.jpg
61,"Walking the cobblestone road of an ancient Dieselpunk jungle village, vibrant, lovely, Anime scenery, Cell shaded, Fantasy, River, steps, Stylized, Cottagecore, Villagecore, Volumetric lighting, Beautiful lighting, Intricate detail, Chiaroscuro",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt62.jpg
62,ghostpunk,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt63.jpg
63,Astroid crashing into Earth,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt64.jpg
64,"long universe dress with gold filigree, telescope photography, 8k, realistic, intricate details, hyperrealistic, 22 megapixel, cinematic, glamor shot",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt65.jpg
65,"nature vs human nature, surreal, UHD, HDR, 8K, hyper details, rich colors, photograph",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt66.jpg
66,"lion face made from most complex unimaginable spirals with unimaginable fractals universe made from exploding ethereal glass quantum particles voxels in infinity dimensions covered by complex sacred geometry, textured abstract",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt67.jpg
67,"dragon woman brown skin asian eyes silver scales, high detail",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt68.jpg
68,"by Zena Holloway, galaxy in a sunflower, painting of a sunflower that contains an entire detailed galaxy within it",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt69.jpg
69,lungs made of smoke,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt70.jpg
70,"award winning contemporary architecture tower inspired by wathaurong indigenous art, designed by thomas heatherwick and kengo kuma",https://www.blueshadow.art/wp-content/uploads/2023/01/prompt71.jpg
71,india restaurant making samosa very tasty,https://www.blueshadow.art/wp-content/uploads/2023/01/prompt72.jpg
72,"Super cute trendy little girl, delicate features, solid color background, IP, 3d, c4d, 8k, OC renderer,blind box, best quality, cinematic lighting, light and dark contrast, detail art, uhd, cartoon star hair accessories",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt77.jpg
73,"A kid on top of a ladder looking at the magical town going to sleep, vivid, night, colorful lighting,realistic",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt78.jpg
74,"Alien planet, white planet, lots of alien skyscrapers, space waships on the sky, bird eye view",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt79.jpg
75,"Beautiful cyborg princess looking out over her lands from a tall tower, league of legends, long legs, belly dancer, high heels, intricate detail, cyberpunk Japan, futuristic, clean sharp focus",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt80.jpg
76,"Mural Painted of Prince in Purple Rain on side of 5 story brick building next to zen garden vacant lot in the urban center district, rgb ",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt81.jpg
77,"beautiful woman sniper, wearing soviet army uniform, one eye on sniper lens, in snow ground",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt82.jpg
78,"Editorial photoshoot of a old woman, high fashion 2000s fashion",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt83.jpg
79,"A very attractive and natural woman, sitting on a yoka mat, breathing, eye closed, no make up, intense satisfaction, she looks like she is intensely relaxed, yoga class, sunrise, 35mm, F1: 4",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt84.jpg
80,A New Zealand female business owner stands and is happy that his business is growing by having good VoIP and broadband supplied by Voyager Internet. This business owner is dressed semi casual and is standing with a funky office space in the background. The image is light and bright and is well lit. This image needs to be shot like a professional photo shoot using a Canon R6 with high quality 25mm lens. This image has a shallow depth of field,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt85.jpg
81,Baby sitting in a poppy field,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt86.jpg
82,"Outdoor style fashion photo, full – body shot of a man with short brown hair, happy and smiling, he is standing on his hipster bicycle wearing a light blue long sleeved blouse with closed buttons and dark blue jeans trousers, in the background the exterior of an Aldi store, fully lit background, natural afternoon lighting",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt87.jpg
83,"A close up of a branch of a tree and a golden bug on the top a leaf, shutterstock contest winner,ecological art, depth of field, shallow depth of field, macro photography ",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt88.jpg
84,"Delicious salad sony alpha a7r IV food photograpy style, macro lens, close up shot 50mm f/ 1, 4 ",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt89.jpg
85,A fisherman fixing his net sitting on a beautiful tropical beach at sunset with bending palm trees fishing gear and a small boat on shore,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt90.jpg
86,"Inside an architecture made out of colorful linnen, elegant, blue color pallet",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt91.jpg
87,"Coast, decorative painting, horizon, modern, fashionable, full of abstract feeling, full of imagination, the picture reveals the sense of time passing, there is a feeling of the end of the world",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt92.jpg
88,"A beautiful female fighter performs a beautiful move with one sword, full body, dress, bright yellow aura, galaxy background, look at camera, Ancient Chinese style, cinematic, 8k",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt96.jpg
89,"Black cat with a small white heart patch on its chest with glasses, chibi, anthropomorphic character, full front body, professional colour grading, soft shadows, no contrast, clean sharp focus, light background, film photography, photorealistic",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt95.jpg
90,"Chinese illustration on blue background, auspicious clouds, 16k, 3d, pastel, ravine stream, boat,  pine tree, mountain range, Many houses, Many ancient buildings, multi dimensional paper quilling, Tunnel composition, warm light, uhd, elevation perspective，ultra realistic, morandi color, exquisite details, an expansive view of, epic detail",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt94.jpg
91,Candy world Disney land ethereal soft fluffy soft landscape forest snow avatar Pastel pink sky green blue sparkle ethereal light pastel whimsical light rainbow stars diamonds sparkle gemstone background hyper realistic Ultra quality cinematic lighting immense detail Full hd painting Well lit,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt93.jpg
92,"Realistic 3d render of a happy, furry and cute yellow and blue bird smiling with big eyes looking straight at you. Pixar style. 32k full body shot with a light turquoise background",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt97.jpg
93,"Full Violin instrument rococo’s style, elegant, gothic, renaissance, pastel colors, symmetric, baroque, Nikon shot photography, 200mm, HD",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt98.jpg
94,"Isometric, photography, photorealistic, The trend of the elements of Taipei night market, people are wandering around, 3d icon clay render, Adjust the size scale of the character according to the environment, octane render, 32 k",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt99.jpg
95,"32 – bit pixelated future Hiphop producer in glowing power street ware, noriyoshi ohrai, in the style of minecraft tomer hanuka",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt100.jpg
96,selfie of a woman and her lion cub on the plains,https://www.blueshadow.art/wp-content/uploads/2023/03/prompt101.jpg
97,"Scifi ui interface hud, Scifi ui interface hud, Portrait, Robotics Mecha Warrior with Mirror Mecha, Reflection in Mirror Armor, Mirror Tech Helmet, Neon Goggles, Punk Cyber, Movie Lighting, Backlight, Photo Reality, Aurora",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt102.jpg
98,"Minimalist digital drawing cute woodland bear on white background, whole body, friendly face",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt103.jpg
99,"Frog, in forest, colorful, no watermark, no signature, in forest, 8k",https://www.blueshadow.art/wp-content/uploads/2023/03/prompt104.jpg
100,"very expensive cult restaurant booking app, green and gold, mobile app, user interface, Figma, HQ, 4K, clean UI q 5",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt110.jpg
101,"Street style centered straight shot photo shot on Afga Vista 400, lense 50mm, of a two women,skin to skin touch face, emotion, hughing, natural blond hair, natural features, ultra detailed, skin texture, Rembrandt light, soft shadows",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt111.jpg
102,"modern living room minimalistic, marble, white and black, architectural, living room with kitchen colour palette in barcelona Colors palettes aesthetic, details in yellow and teal, sharp graphic, photorealistic, 8 k, bright, octane render, unreal engine, low contrasted, 8k",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt113.jpg
103,stair with tornado in centre,https://www.blueshadow.art/wp-content/uploads/2023/04/prompt112.jpg
104,"water, flow, dreams, universe, watercolor",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt109.jpg
105,cameroon bamileke 432hz mansion entry foyer curved staircase art deco futuristic baroque architecture glass interior design love,https://www.blueshadow.art/wp-content/uploads/2023/04/prompt121.jpg
106,"Cozy Scandinavian living room, there is a cat sleeping on the couch, depth of field",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt120.jpg
107,"Design a sophisticated, yet playful SaaS-style gradient font logo for « P-Textile, » using shades of green and white, with the « PT » overlapping in a shape reminiscent of a tree, featuring thin, elegant lines with a slight curve. Render as a vector illustration, placed in the corner of a website header on a light gray background with a gentle ",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt118.jpg
108,"Mascot design, character design, draft character, game character draft, three viewsFront, side,back angles of Uncle Red, crowned Crane, Wearing glasses, smiling. drawing. three dimensional Cartoon Style",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt115.jpg
109,"cute winter dragon baby, kawaii, Pixar, ultra detailed, glacial background, extremely realistic",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt119.jpg
110,"Full – body portraits in 3D, shot straight ahead. A cartoon boy is walking in a downtown area, a few cute birds and butterflies circle around him, his shoes are covered with mud, the overall color is soft, gradient color, Unreal Engine 5 subsurface scattering, Pixar style, Disney style, 8k, the picture is well lit, large production ",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt117.jpg
111,"Tattoo of a human face wearing a massive aztec headdress. With hyper intricate war paint on it’s face, detailed texture, vibrant colors, black background, hyper realistic, 8K",https://www.blueshadow.art/wp-content/uploads/2023/04/prompt125.jpg
